,Faixa de Gasto Baixa Credito,Faixa de Gasto Media Credito,Faixa de Gasto Alta Credito,Faixa de Gasto Muito Alta Credito,Faixa de Gasto Baixa Debito,Faixa de Gasto Media Debito,Faixa de Gasto Alta Debito,Faixa de Gasto Muito Alta Debito,Perfil de Investimento
210293,0.019925280199252802,0.009962640099626401,0.029887920298879204,0.019925280199252802,0.37982565379825656,0.5006226650062267,0.019925280199252802,0.019925280199252802,ultraconservador
491572,0.009278350515463918,0.03917525773195876,0.029896907216494847,0.049484536082474224,0.43195876288659796,0.3515463917525773,0.049484536082474224,0.03917525773195876,ultraconservador
351381,0.02891156462585034,0.008503401360544218,0.01870748299319728,0.0391156462585034,0.44387755102040816,0.3622448979591837,0.04931972789115646,0.04931972789115646,ultraconservador
792104,0.03964194373401535,0.03964194373401535,0.01918158567774936,0.01918158567774936,0.4820971867007673,0.3209718670076726,0.06010230179028133,0.01918158567774936,ultraconservador
315784,0.029224904701397714,0.01905972045743329,0.008894536213468869,0.04955527318932656,0.49301143583227447,0.16010165184243966,0.21092757306226176,0.029224904701397714,ultraconservador
773936,0.028680688336520075,0.019120458891013385,0.009560229445506692,0.040152963671128104,0.502868068833652,0.13001912045889102,0.24091778202676864,0.028680688336520075,ultraconservador
448723,0.02,0.029411764705882353,0.029411764705882353,0.04,0.591764705882353,0.06,0.2,0.029411764705882353,ultraconservador
192168,0.02,0.029411764705882353,0.04,0.029411764705882353,0.5211764705882352,0.27058823529411763,0.04941176470588235,0.04,ultraconservador
142535,0.01995305164319249,0.029342723004694836,0.009389671361502348,0.03990610328638498,0.4307511737089202,0.4413145539906103,0.009389671361502348,0.01995305164319249,ultraconservador
890037,0.01951219512195122,0.04878048780487805,0.02926829268292683,0.00975609756097561,0.36097560975609755,0.46178861788617886,0.06991869918699187,0.0,ultraconservador
393122,0.04934541792547835,0.03927492447129909,0.03927492447129909,0.03927492447129909,0.3413897280966767,0.3716012084592145,0.11983887210473314,0.0,ultraconservador
239162,0.04,0.02,0.04933333333333333,0.02,0.3506666666666667,0.44133333333333336,0.06933333333333333,0.009333333333333334,ultraconservador
287709,0.00954653937947494,0.029832935560859187,0.029832935560859187,0.00954653937947494,0.38066825775656327,0.4212410501193317,0.10023866348448687,0.01909307875894988,ultraconservador
760919,0.04959514170040486,0.019230769230769232,0.019230769230769232,0.029352226720647773,0.6234817813765182,0.009109311740890687,0.20040485829959515,0.04959514170040486,ultraconservador
721904,0.009316770186335404,0.049689440993788817,0.018633540372670808,0.03881987577639751,0.532608695652174,0.17080745341614906,0.17080745341614906,0.009316770186335404,ultraconservador
629138,0.04936305732484077,0.01910828025477707,0.04936305732484077,0.01910828025477707,0.4426751592356688,0.17993630573248406,0.23089171974522293,0.009554140127388535,ultraconservador
189273,0.00911854103343465,0.019756838905775075,0.00911854103343465,0.03951367781155015,0.38145896656534956,0.3009118541033435,0.2006079027355623,0.03951367781155015,ultraconservador
857301,0.009307135470527405,0.03929679420889348,0.01964839710444674,0.01964839710444674,0.47156153050672184,0.3309203722854188,0.05997931747673216,0.04963805584281282,ultraconservador
318593,0.019672131147540985,0.03934426229508197,0.019672131147540985,0.03934426229508197,0.3721311475409836,0.36065573770491804,0.13934426229508196,0.009836065573770493,ultraconservador
434616,0.02,0.04,0.04909090909090909,0.00909090909090909,0.5127272727272727,0.2309090909090909,0.0890909090909091,0.04909090909090909,ultraconservador
532778,0.029985007496251874,0.038980509745127435,0.008995502248875561,0.038980509745127435,0.553223388305847,0.10044977511244378,0.22038980509745126,0.008995502248875561,ultraconservador
586605,0.019736842105263157,0.019736842105263157,0.049342105263157895,0.029605263157894735,0.5120614035087719,0.11951754385964912,0.24013157894736842,0.009868421052631578,ultraconservador
191007,0.02866779089376054,0.01854974704890388,0.0387858347386172,0.02866779089376054,0.5649241146711635,0.31197301854974707,0.0,0.008431703204047217,ultraconservador
553135,0.019672131147540985,0.04918032786885246,0.029508196721311476,0.03934426229508197,0.3005464480874317,0.4918032786885246,0.06994535519125683,0.0,ultraconservador
853258,0.03994673768308921,0.019973368841544607,0.03994673768308921,0.009320905459387484,0.4607190412782956,0.33022636484687085,0.05992010652463382,0.03994673768308921,ultraconservador
409712,0.039525691699604744,0.019762845849802372,0.019762845849802372,0.029644268774703556,0.49209486166007904,0.3201581027667984,0.039525691699604744,0.039525691699604744,ultraconservador
628664,0.029605263157894735,0.049342105263157895,0.009868421052631578,0.019736842105263157,0.40131578947368424,0.31085526315789475,0.14967105263157895,0.029605263157894735,ultraconservador
712786,0.019659239842726082,0.039318479685452164,0.019659239842726082,0.019659239842726082,0.5321100917431193,0.09960681520314547,0.2306684141546527,0.039318479685452164,ultraconservador
733787,0.019305019305019305,0.029601029601029602,0.019305019305019305,0.029601029601029602,0.38095238095238093,0.48133848133848134,0.039897039897039896,0.0,ultraconservador
360094,0.029232643118148598,0.049939098660170524,0.049939098660170524,0.0194884287454324,0.5420219244823387,0.0194884287454324,0.23995127892813642,0.049939098660170524,ultraconservador
600988,0.019963702359346643,0.04900181488203267,0.039927404718693285,0.23049001814882034,0.49183303085299457,0.05989110707803993,0.009074410163339383,0.0998185117967332,conservador
654054,0.01955671447196871,0.01955671447196871,0.03911342894393742,0.16036505867014342,0.44198174706649285,0.20990873533246415,0.10951760104302477,0.0,conservador
846146,0.019715224534501644,0.009857612267250822,0.009857612267250822,0.2004381161007667,0.511500547645126,0.16976998904709747,0.04928806133625411,0.029572836801752465,conservador
785582,0.009580838323353293,0.04910179640718563,0.04910179640718563,0.2407185628742515,0.3916167664670659,0.22035928143712574,0.03952095808383234,0.0,conservador
328730,0.029715762273901807,0.01937984496124031,0.00904392764857881,0.17054263565891473,0.4715762273901809,0.17054263565891473,0.12919896640826872,0.0,conservador
158112,0.009394572025052192,0.019832985386221295,0.019832985386221295,0.15031315240083507,0.4812108559498956,0.22964509394572025,0.019832985386221295,0.06993736951983298,conservador
483436,0.008968609865470852,0.04932735426008968,0.04932735426008968,0.15994020926756353,0.4020926756352765,0.25112107623318386,0.07922272047832586,0.0,conservador
597028,0.02926829268292683,0.00975609756097561,0.02926829268292683,0.1902439024390244,0.39146341463414636,0.18048780487804877,0.13048780487804879,0.03902439024390244,conservador
816566,0.03964194373401535,0.008951406649616368,0.01918158567774936,0.15089514066496162,0.391304347826087,0.18030690537084398,0.159846547314578,0.049872122762148335,conservador
686704,0.009859154929577466,0.01971830985915493,0.029577464788732393,0.24084507042253522,0.3211267605633803,0.18028169014084508,0.059154929577464786,0.13943661971830987,conservador
568292,0.019300361881785282,0.04945717732207479,0.039806996381182146,0.1700844390832328,0.3606755126658625,0.19059107358262967,0.10012062726176116,0.06996381182147166,conservador
391492,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.19055944055944055,0.47202797202797203,0.23076923076923078,0.019230769230769232,0.02972027972027972,conservador
832014,0.02894736842105263,0.009210526315789473,0.019736842105263157,0.16052631578947368,0.43157894736842106,0.23026315789473684,0.11052631578947368,0.009210526315789473,conservador
822970,0.029315960912052116,0.009771986970684038,0.029315960912052116,0.15960912052117263,0.49185667752442996,0.2003257328990228,0.06026058631921824,0.019543973941368076,conservador
370245,0.049441786283891544,0.03987240829346093,0.028708133971291867,0.14992025518341306,0.47208931419457734,0.23125996810207336,0.019138755980861243,0.009569377990430622,conservador
854253,0.05,0.039705882352941174,0.008823529411764706,0.21029411764705883,0.49264705882352944,0.06911764705882353,0.12058823529411765,0.008823529411764706,conservador
503611,0.01933404940923738,0.0397422126745435,0.01933404940923738,0.16970998925886144,0.5016111707841031,0.200859291084855,0.0397422126745435,0.00966702470461869,conservador
228902,0.04925053533190578,0.029978586723768737,0.029978586723768737,0.14989293361884368,0.360813704496788,0.20021413276231265,0.069593147751606,0.11027837259100642,conservador
774465,0.019955654101995565,0.02993348115299335,0.02993348115299335,0.15964523281596452,0.34035476718403546,0.22062084257206208,0.13968957871396895,0.0598669623059867,conservador
275556,0.00998003992015968,0.03992015968063872,0.03992015968063872,0.21956087824351297,0.4411177644710579,0.16966067864271456,0.029940119760479042,0.0499001996007984,conservador
297559,0.040137614678899085,0.02981651376146789,0.02981651376146789,0.16972477064220184,0.4713302752293578,0.19036697247706422,0.05963302752293578,0.009174311926605505,conservador
356030,0.02991944764096663,0.02991944764096663,0.039125431530494824,0.17031070195627157,0.49136939010356734,0.17031070195627157,0.009205983889528193,0.05983889528193326,conservador
807712,0.019296254256526674,0.039727582292849034,0.029511918274687854,0.2304199772985244,0.44154370034052215,0.13961407491486946,0.09988649262202043,0.0,conservador
508657,0.039473684210526314,0.019230769230769232,0.039473684210526314,0.20040485829959515,0.36133603238866396,0.20040485829959515,0.11032388663967611,0.029352226720647773,conservador
596794,0.0193756727664155,0.0193756727664155,0.03982777179763186,0.2303552206673843,0.49192680301399355,0.06996770721205597,0.07965554359526372,0.04951560818083961,conservador
697451,0.0196078431372549,0.00904977375565611,0.0392156862745098,0.24132730015082957,0.30165912518853694,0.25037707390648567,0.1297134238310709,0.00904977375565611,conservador
497792,0.01950162513542795,0.009750812567713976,0.04983748645720477,0.18959913326110509,0.4106175514626219,0.24052004333694474,0.08017334777898158,0.0,conservador
208705,0.04981773997569866,0.04981773997569866,0.040097205346294046,0.1798298906439854,0.4106925880923451,0.20048602673147023,0.009720534629404616,0.05953827460510328,conservador
814705,0.01996007984031936,0.01996007984031936,0.00998003992015968,0.18962075848303392,0.4411177644710579,0.21956087824351297,0.06986027944111776,0.029940119760479042,conservador
845139,0.019585253456221197,0.019585253456221197,0.029953917050691243,0.23963133640552994,0.34101382488479265,0.20046082949308755,0.019585253456221197,0.13018433179723501,conservador
628238,0.02998965873836608,0.01964839710444674,0.01964839710444674,0.16028955532574973,0.3505687693898656,0.23061013443640124,0.09927611168562564,0.08996897621509824,conservador
588901,0.049019607843137254,0.0392156862745098,0.00980392156862745,0.20098039215686275,0.4722222222222222,0.1503267973856209,0.029411764705882353,0.049019607843137254,conservador
870041,0.01943198804185351,0.029895366218236172,0.008968609865470852,0.15994020926756353,0.4618834080717489,0.2406576980568012,0.008968609865470852,0.07025411061285501,conservador
580216,0.01985981308411215,0.01985981308411215,0.01985981308411215,0.23014018691588786,0.6016355140186916,0.01985981308411215,0.029205607476635514,0.05957943925233645,conservador
209290,0.040145985401459854,0.040145985401459854,0.029197080291970802,0.14963503649635038,0.3905109489051095,0.2208029197080292,0.08029197080291971,0.04927007299270073,conservador
534580,0.019507186858316223,0.019507186858316223,0.04004106776180698,0.2402464065708419,0.37063655030800824,0.2402464065708419,0.06981519507186858,0.0,conservador
142358,0.02926829268292683,0.04878048780487805,0.02926829268292683,0.16097560975609757,0.5024390243902439,0.17073170731707318,0.00975609756097561,0.04878048780487805,conservador
314266,0.039764359351988215,0.039764359351988215,0.008836524300441826,0.22091310751104565,0.4521354933726068,0.15022091310751104,0.07952871870397643,0.008836524300441826,conservador
216713,0.009615384615384616,0.04945054945054945,0.019230769230769232,0.17032967032967034,0.49175824175824173,0.2403846153846154,0.009615384615384616,0.009615384615384616,conservador
618006,0.029501525940996948,0.029501525940996948,0.03967446592065107,0.19023397761953204,0.4313326551373347,0.22075279755849442,0.03967446592065107,0.019328585961342827,conservador
400681,0.01933404940923738,0.01933404940923738,0.01933404940923738,0.19011815252416756,0.46186895810955964,0.19011815252416756,0.09989258861439312,0.0,conservador
248302,0.04963235294117647,0.01838235294117647,0.01838235294117647,0.23161764705882354,0.3915441176470588,0.24080882352941177,0.04963235294117647,0.0,conservador
519566,0.049214659685863874,0.02931937172774869,0.039790575916230364,0.1706806282722513,0.3308900523560209,0.1905759162303665,0.14973821989528796,0.039790575916230364,conservador
705677,0.02927400468384075,0.03981264637002342,0.03981264637002342,0.22014051522248243,0.32084309133489464,0.16978922716627634,0.1405152224824356,0.03981264637002342,conservador
337595,0.04,0.01,0.02,0.19,0.41,0.23,0.09,0.01,conservador
794715,0.019585253456221197,0.009216589861751152,0.03917050691244239,0.19009216589861752,0.5126728110599078,0.17050691244239632,0.03917050691244239,0.019585253456221197,conservador
645517,0.009652509652509652,0.019305019305019305,0.02895752895752896,0.20077220077220076,0.5617760617760618,0.059845559845559844,0.11969111969111969,0.0,conservador
885063,0.03959131545338442,0.03959131545338442,0.019157088122605363,0.1698595146871009,0.3716475095785441,0.210727969348659,0.13026819923371646,0.019157088122605363,conservador
833666,0.01979045401629802,0.01979045401629802,0.01979045401629802,0.18975552968568102,0.3410942956926659,0.15017462165308498,0.25029103608847497,0.009313154831199068,conservador
808284,0.03985507246376811,0.019927536231884056,0.03985507246376811,0.21014492753623187,0.46195652173913043,0.1503623188405797,0.028985507246376812,0.04891304347826087,conservador
193589,0.03939008894536213,0.029224904701397714,0.029224904701397714,0.17026683608640406,0.5438373570520966,0.17026683608640406,0.008894536213468869,0.008894536213468869,conservador
875539,0.039951573849878935,0.039951573849878935,0.029055690072639227,0.1900726392251816,0.3910411622276029,0.17070217917675545,0.04963680387409201,0.08958837772397095,conservador
121039,0.029315960912052116,0.0499457111834962,0.019543973941368076,0.23995656894679696,0.39087947882736157,0.21064060803474485,0.0499457111834962,0.009771986970684038,conservador
521768,0.03961748633879782,0.009562841530054645,0.03961748633879782,0.2103825136612022,0.4521857923497268,0.12978142076502733,0.09972677595628415,0.01912568306010929,conservador
283575,0.019269776876267748,0.019269776876267748,0.019269776876267748,0.20081135902636918,0.4716024340770791,0.19066937119675456,0.009127789046653144,0.06997971602434078,conservador
225106,0.0395010395010395,0.0395010395010395,0.01975051975051975,0.20997920997921,0.4812889812889813,0.14033264033264034,0.0498960498960499,0.01975051975051975,conservador
194100,0.019148936170212766,0.019148936170212766,0.009574468085106383,0.20106382978723406,0.4319148936170213,0.2404255319148936,0.039361702127659576,0.039361702127659576,conservador
330882,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.251131221719457,0.4411764705882353,0.2409502262443439,0.0,0.00904977375565611,conservador
192992,0.03945578231292517,0.01904761904761905,0.029931972789115645,0.22993197278911565,0.4217687074829932,0.16054421768707483,0.09931972789115646,0.0,conservador
770871,0.029347826086956522,0.05,0.0391304347826087,0.18043478260869567,0.391304347826087,0.23043478260869565,0.029347826086956522,0.05,conservador
569560,0.029508196721311476,0.019672131147540985,0.04918032786885246,0.23114754098360657,0.4016393442622951,0.1901639344262295,0.029508196721311476,0.04918032786885246,conservador
710518,0.03940886699507389,0.04926108374384237,0.029556650246305417,0.17980295566502463,0.37192118226600984,0.2105911330049261,0.10960591133004927,0.009852216748768473,conservador
609765,0.03866432337434095,0.029876977152899824,0.008787346221441126,0.15992970123022848,0.4428822495606327,0.22144112478031636,0.0492091388400703,0.0492091388400703,conservador
654449,0.01997780244173141,0.01997780244173141,0.01997780244173141,0.17980022197558268,0.40066592674805773,0.16981132075471697,0.13984461709211987,0.049944506104328525,conservador
351661,0.019151846785225718,0.030095759233926128,0.009575923392612859,0.22024623803009577,0.48153214774281805,0.1600547195622435,0.049247606019151846,0.030095759233926128,conservador
445546,0.029465930018416207,0.009208103130755065,0.03867403314917127,0.20994475138121546,0.42173112338858193,0.2007366482504604,0.09023941068139964,0.0,conservador
132790,0.009210526315789473,0.05,0.039473684210526314,0.24078947368421053,0.3605263157894737,0.15,0.019736842105263157,0.13026315789473683,conservador
778852,0.02936630602782071,0.02936630602782071,0.0401854714064915,0.17001545595054096,0.3616692426584235,0.21020092735703247,0.0695517774343122,0.08964451313755796,conservador
309811,0.02918918918918919,0.04972972972972973,0.02918918918918919,0.22054054054054054,0.43135135135135133,0.19027027027027027,0.00972972972972973,0.04,conservador
704603,0.039913700107874865,0.02912621359223301,0.019417475728155338,0.1499460625674218,0.4519956850053937,0.16073354908306364,0.02912621359223301,0.11974110032362459,conservador
219764,0.039790575916230364,0.049214659685863874,0.02931937172774869,0.1905759162303665,0.5015706806282723,0.1099476439790576,0.07958115183246073,0.0,conservador
455133,0.030095759233926128,0.03967168262653899,0.030095759233926128,0.18057455540355677,0.6210670314637483,0.030095759233926128,0.019151846785225718,0.049247606019151846,conservador
314840,0.039473684210526314,0.05,0.02894736842105263,0.15,0.4921052631578947,0.16052631578947368,0.019736842105263157,0.05921052631578947,conservador
584165,0.03917050691244239,0.03917050691244239,0.009216589861751152,0.16013824884792627,0.47235023041474655,0.2108294930875576,0.009216589861751152,0.059907834101382486,conservador
453941,0.01896551724137931,0.01896551724137931,0.008620689655172414,0.2103448275862069,0.4017241379310345,0.23103448275862068,0.1103448275862069,0.0,conservador
464093,0.009291521486643438,0.029036004645760744,0.03948896631823461,0.19047619047619047,0.4425087108013937,0.1602787456445993,0.08943089430894309,0.03948896631823461,conservador
479722,0.03995560488346282,0.009988901220865706,0.01997780244173141,0.24972253052164262,0.3706992230854606,0.2297447280799112,0.06992230854605994,0.009988901220865706,conservador
334070,0.0196319018404908,0.0392638036809816,0.0196319018404908,0.25030674846625767,0.5116564417177915,0.029447852760736196,0.06012269938650307,0.06993865030674846,conservador
267894,0.04923076923076923,0.04,0.019487179487179488,0.2,0.42153846153846153,0.24102564102564103,0.019487179487179488,0.009230769230769232,conservador
636767,0.029957203994293864,0.039942938659058486,0.029957203994293864,0.20970042796005706,0.5606276747503567,0.05991440798858773,0.04992867332382311,0.019971469329529243,conservador
485767,0.039192399049881234,0.019002375296912115,0.039192399049881234,0.21140142517814728,0.3919239904988123,0.2007125890736342,0.039192399049881234,0.05938242280285035,conservador
578340,0.019345238095238096,0.008928571428571428,0.02976190476190476,0.20089285714285715,0.4419642857142857,0.24107142857142858,0.049107142857142856,0.008928571428571428,conservador
744774,0.02905982905982906,0.018803418803418803,0.039316239316239315,0.23076923076923078,0.41196581196581195,0.1606837606837607,0.1094017094017094,0.0,conservador
105704,0.03945371775417299,0.03945371775417299,0.028831562974203338,0.2109256449165402,0.44157814871016693,0.15022761760242792,0.08952959028831563,0.0,conservador
622735,0.03894080996884735,0.009345794392523364,0.03894080996884735,0.1806853582554517,0.46261682242990654,0.20093457943925233,0.009345794392523364,0.059190031152647975,conservador
286590,0.04,0.04909090909090909,0.04,0.2,0.5109090909090909,0.12,0.02,0.02,conservador
350550,0.019536019536019536,0.029304029304029304,0.03907203907203907,0.20024420024420025,0.3724053724053724,0.221001221001221,0.03907203907203907,0.07936507936507936,conservador
231791,0.03943044906900329,0.029572836801752465,0.029572836801752465,0.2508214676889376,0.37130339539978097,0.15991237677984665,0.029572836801752465,0.08981380065717415,conservador
786655,0.04990757855822551,0.029574861367837338,0.009242144177449169,0.2199630314232902,0.4214417744916821,0.2513863216266174,0.0,0.018484288354898338,conservador
606260,0.05,0.02878787878787879,0.02878787878787879,0.2409090909090909,0.4727272727272727,0.019696969696969695,0.02878787878787879,0.1303030303030303,conservador
611265,0.039354187689202826,0.029263370332996974,0.039354187689202826,0.24117053481331988,0.5630676084762866,0.01917255297679112,0.029263370332996974,0.039354187689202826,conservador
700900,0.009365244536940686,0.03954214360041623,0.019771071800208116,0.2206035379812695,0.3808532778355879,0.21019771071800208,0.009365244536940686,0.11030176899063475,conservador
853771,0.03966597077244259,0.03966597077244259,0.03966597077244259,0.18997912317327767,0.44154488517745305,0.17014613778705637,0.07933194154488518,0.0,conservador
393580,0.0289193302891933,0.0091324200913242,0.0197869101978691,0.2404870624048706,0.3409436834094368,0.2207001522070015,0.1400304414003044,0.0,conservador
629245,0.039141414141414144,0.02904040404040404,0.04924242424242424,0.21085858585858586,0.43308080808080807,0.15025252525252525,0.06944444444444445,0.01893939393939394,conservador
468580,0.03977272727272727,0.03977272727272727,0.00909090909090909,0.23068181818181818,0.4511363636363636,0.15,0.060227272727272727,0.019318181818181818,conservador
436923,0.029684601113172542,0.029684601113172542,0.03896103896103896,0.17068645640074212,0.4619666048237477,0.15955473098330242,0.05009276437847866,0.059369202226345084,conservador
670010,0.01906158357771261,0.008797653958944282,0.039589442815249266,0.21114369501466276,0.5425219941348973,0.04985337243401759,0.09970674486803519,0.02932551319648094,conservador
399873,0.00995732574679943,0.029871977240398292,0.00995732574679943,0.23044096728307253,0.34992887624466573,0.24039829302987198,0.12944523470839261,0.0,conservador
163295,0.028622540250447227,0.008944543828264758,0.028622540250447227,0.2110912343470483,0.554561717352415,0.15026833631484796,0.008944543828264758,0.008944543828264758,conservador
674346,0.01943198804185351,0.04932735426008968,0.008968609865470852,0.20029895366218237,0.4020926756352765,0.2406576980568012,0.059790732436472344,0.01943198804185351,conservador
434573,0.03953488372093023,0.019767441860465116,0.029069767441860465,0.16046511627906976,0.46162790697674416,0.2302325581395349,0.03953488372093023,0.019767441860465116,conservador
774669,0.00946372239747634,0.03995793901156677,0.04942166140904311,0.17034700315457413,0.38065194532071506,0.24079915878023134,0.04942166140904311,0.05993690851735016,conservador
454902,0.029258098223615466,0.019853709508881923,0.050156739811912224,0.19017763845350052,0.4117032392894462,0.15987460815047022,0.0794148380355277,0.05956112852664577,conservador
116188,0.008746355685131196,0.04956268221574344,0.018950437317784258,0.2303206997084548,0.4227405247813411,0.20116618075801748,0.03935860058309038,0.029154518950437316,conservador
156025,0.049786628733997154,0.01991465149359886,0.049786628733997154,0.16927453769559034,0.4310099573257468,0.22048364153627312,0.049786628733997154,0.00995732574679943,conservador
262248,0.029159519725557463,0.03945111492281304,0.04974271012006861,0.2006861063464837,0.451114922813036,0.22984562607204118,0.0,0.0,conservador
860617,0.019345238095238096,0.02976190476190476,0.02976190476190476,0.16964285714285715,0.4017857142857143,0.22023809523809523,0.12946428571428573,0.0,conservador
811786,0.02949438202247191,0.019662921348314606,0.02949438202247191,0.2205056179775281,0.48174157303370785,0.0898876404494382,0.10955056179775281,0.019662921348314606,conservador
781988,0.02911208151382824,0.02911208151382824,0.02911208151382824,0.1804949053857351,0.512372634643377,0.16011644832605532,0.05967976710334789,0.0,conservador
578875,0.040042149631190724,0.020021074815595362,0.020021074815595362,0.24973656480505796,0.571127502634352,0.029504741833508957,0.040042149631190724,0.029504741833508957,conservador
334375,0.029077117572692796,0.039190897597977246,0.029077117572692796,0.16055625790139064,0.4424778761061947,0.23008849557522124,0.0695322376738306,0.0,conservador
800445,0.019097222222222224,0.019097222222222224,0.050347222222222224,0.21006944444444445,0.3611111111111111,0.24131944444444445,0.059027777777777776,0.03993055555555555,conservador
578767,0.019736842105263157,0.019736842105263157,0.029605263157894735,0.17982456140350878,0.5010964912280702,0.1600877192982456,0.07017543859649122,0.019736842105263157,conservador
557945,0.02912621359223301,0.038834951456310676,0.038834951456310676,0.16990291262135923,0.44336569579288027,0.24110032362459546,0.02912621359223301,0.009708737864077669,conservador
480336,0.009202453987730062,0.019938650306748466,0.019938650306748466,0.15950920245398773,0.5521472392638037,0.21012269938650308,0.019938650306748466,0.009202453987730062,conservador
719635,0.029723991507430998,0.03927813163481953,0.029723991507430998,0.16985138004246284,0.46178343949044587,0.19002123142250532,0.0,0.07961783439490445,conservador
702594,0.0199203187250996,0.0398406374501992,0.0398406374501992,0.2403718459495352,0.38114209827357237,0.2098273572377158,0.0398406374501992,0.029216467463479414,conservador
409316,0.040042149631190724,0.009483667017913594,0.020021074815595362,0.14963119072708114,0.47102212855637515,0.24973656480505796,0.020021074815595362,0.040042149631190724,conservador
472977,0.0199468085106383,0.009308510638297872,0.04920212765957447,0.2300531914893617,0.511968085106383,0.0598404255319149,0.0598404255319149,0.0598404255319149,conservador
431298,0.049578059071729956,0.020042194092827006,0.049578059071729956,0.18037974683544303,0.45042194092827004,0.169831223628692,0.04008438818565401,0.04008438818565401,conservador
445632,0.029957203994293864,0.019971469329529243,0.019971469329529243,0.15977175463623394,0.42082738944365194,0.19971469329529243,0.039942938659058486,0.10984308131241084,conservador
858758,0.04918032786885246,0.04007285974499089,0.029143897996357013,0.20036429872495445,0.35154826958105645,0.24043715846994534,0.060109289617486336,0.029143897996357013,conservador
452638,0.008976660682226212,0.03949730700179533,0.019748653500897665,0.21005385996409337,0.4524236983842011,0.21005385996409337,0.059245960502693,0.0,conservador
364529,0.029957203994293864,0.029957203994293864,0.019971469329529243,0.21968616262482168,0.43081312410841655,0.2396576319543509,0.029957203994293864,0.0,conservador
712555,0.030054644808743168,0.030054644808743168,0.009562841530054645,0.16939890710382513,0.45081967213114754,0.1598360655737705,0.15027322404371585,0.0,conservador
457674,0.05029013539651837,0.03868471953578337,0.009671179883945842,0.1895551257253385,0.4526112185686654,0.1702127659574468,0.029013539651837523,0.059961315280464215,conservador
223262,0.01929824561403509,0.02982456140350877,0.02982456140350877,0.22105263157894736,0.4824561403508772,0.11929824561403508,0.08947368421052632,0.008771929824561403,conservador
343494,0.019305019305019305,0.03861003861003861,0.009652509652509652,0.2413127413127413,0.43243243243243246,0.20077220077220076,0.019305019305019305,0.03861003861003861,conservador
192840,0.020061728395061727,0.029320987654320986,0.009259259259259259,0.22067901234567902,0.6018518518518519,0.020061728395061727,0.08950617283950617,0.009259259259259259,conservador
888423,0.029780564263322883,0.03918495297805643,0.03918495297805643,0.21003134796238246,0.34169278996865204,0.21003134796238246,0.13009404388714735,0.0,conservador
866957,0.01893939393939394,0.02904040404040404,0.039141414141414144,0.21085858585858586,0.5037878787878788,0.14015151515151514,0.02904040404040404,0.02904040404040404,conservador
187240,0.009211873080859774,0.03991811668372569,0.05015353121801433,0.20061412487205732,0.44114636642784033,0.1699078812691914,0.019447287615148412,0.06960081883316274,conservador
581086,0.019122609673790775,0.02924634420697413,0.03937007874015748,0.2204724409448819,0.3408323959505062,0.1608548931383577,0.15073115860517436,0.03937007874015748,conservador
122735,0.038535645472061654,0.028901734104046242,0.028901734104046242,0.2003853564547206,0.5144508670520231,0.15028901734104047,0.028901734104046242,0.009633911368015413,conservador
502877,0.02891156462585034,0.0391156462585034,0.04931972789115646,0.18027210884353742,0.4336734693877551,0.1598639455782313,0.02891156462585034,0.07993197278911565,conservador
150682,0.029850746268656716,0.03903559127439724,0.029850746268656716,0.23076923076923078,0.5017221584385764,0.03903559127439724,0.029850746268656716,0.09988518943742825,conservador
658276,0.019184652278177457,0.049160671462829736,0.02997601918465228,0.1906474820143885,0.4520383693045564,0.20023980815347722,0.009592326139088728,0.049160671462829736,conservador
382143,0.009191176470588236,0.04963235294117647,0.03860294117647059,0.15073529411764705,0.4724264705882353,0.17095588235294118,0.03860294117647059,0.06985294117647059,conservador
478922,0.019428571428571427,0.019428571428571427,0.019428571428571427,0.22057142857142858,0.40114285714285713,0.2,0.08,0.04,conservador
516406,0.019490254872563718,0.019490254872563718,0.019490254872563718,0.14992503748125938,0.431784107946027,0.16041979010494753,0.10944527736131934,0.08995502248875563,conservador
188129,0.019659239842726082,0.019659239842726082,0.019659239842726082,0.22018348623853212,0.48099606815203144,0.1402359108781127,0.04980340760157274,0.04980340760157274,conservador
453020,0.02967032967032967,0.03956043956043956,0.03956043956043956,0.17032967032967034,0.4010989010989011,0.18021978021978022,0.12967032967032968,0.00989010989010989,conservador
470812,0.029953917050691243,0.019585253456221197,0.019585253456221197,0.17972350230414746,0.34101382488479265,0.24078341013824886,0.11981566820276497,0.04953917050691244,conservador
606905,0.04935370152761457,0.02937720329024677,0.0199764982373678,0.19036427732079905,0.4112808460634548,0.17038777908343125,0.06933019976498238,0.05992949471210341,conservador
267843,0.018957345971563982,0.030015797788309637,0.009478672985781991,0.15955766192733017,0.4218009478672986,0.2401263823064771,0.0,0.12006319115323855,conservador
715218,0.049689440993788817,0.029503105590062112,0.018633540372670808,0.2204968944099379,0.4922360248447205,0.0,0.15062111801242237,0.03881987577639751,conservador
853514,0.00949367088607595,0.03955696202531646,0.0189873417721519,0.15031645569620253,0.41139240506329117,0.24050632911392406,0.12025316455696203,0.00949367088607595,conservador
253555,0.03907380607814761,0.03907380607814761,0.02894356005788712,0.15050651230101303,0.42257597684515197,0.21128798842257598,0.09985528219971057,0.008683068017366137,conservador
